# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Fri Dec 12 06:39:40 2025
#
# CONSTRAINT:  where (default_flag >0
# CONSTRAINT:  and disc_facility like '%TESS%')
#
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN default_flag:   Default Parameter Set
# COLUMN sy_snum:        Number of Stars
# COLUMN sy_pnum:        Number of Planets
# COLUMN discoverymethod: Discovery Method
# COLUMN disc_year:      Discovery Year
# COLUMN disc_facility:  Discovery Facility
# COLUMN soltype:        Solution Type
# COLUMN pl_controv_flag: Controversial Flag
# COLUMN pl_refname:     Planetary Parameter Reference
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au]
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_radj:        Planet Radius [Jupiter Radius]
# COLUMN pl_bmasse:      Planet Mass or Mass*sin(i) [Earth Mass]
# COLUMN pl_bmassj:      Planet Mass or Mass*sin(i) [Jupiter Mass]
# COLUMN pl_bmassprov:   Planet Mass or Mass*sin(i) Provenance
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_insol:       Insolation Flux [Earth Flux]
# COLUMN pl_eqt:         Equilibrium Temperature [K]
# COLUMN ttv_flag:       Data show Transit Timing Variations
# COLUMN st_refname:     Stellar Parameter Reference
# COLUMN st_spectype:    Spectral Type
# COLUMN st_teff:        Stellar Effective Temperature [K]
# COLUMN st_rad:         Stellar Radius [Solar Radius]
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_met:         Stellar Metallicity [dex]
# COLUMN st_metratio:    Stellar Metallicity Ratio
# COLUMN st_logg:        Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN sy_refname:     System Parameter Reference
# COLUMN rastr:          RA [sexagesimal]
# COLUMN ra:             RA [deg]
# COLUMN decstr:         Dec [sexagesimal]
# COLUMN dec:            Dec [deg]
# COLUMN sy_dist:        Distance [pc]
# COLUMN sy_vmag:        V (Johnson) Magnitude
# COLUMN sy_kmag:        Ks (2MASS) Magnitude
# COLUMN sy_gaiamag:     Gaia Magnitude
# COLUMN rowupdate:      Date of Last Update
# COLUMN pl_pubdate:     Planetary Parameter Reference Publication Date
# COLUMN releasedate:    Release Date
#
pl_name,hostname,default_flag,sy_snum,sy_pnum,discoverymethod,disc_year,disc_facility,soltype,pl_controv_flag,pl_refname,pl_orbper,pl_orbsmax,pl_rade,pl_radj,pl_bmasse,pl_bmassj,pl_bmassprov,pl_orbeccen,pl_insol,pl_eqt,ttv_flag,st_refname,st_spectype,st_teff,st_rad,st_mass,st_met,st_metratio,st_logg,sy_refname,rastr,ra,decstr,dec,sy_dist,sy_vmag,sy_kmag,sy_gaiamag,rowupdate,pl_pubdate,releasedate
HD 110113 b,HD 110113,1,1,2,Transit,2021,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=OSBORN_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021MNRAS.502.4842O/abstract target=ref>Osborn et al. 2021</a>,2.54100000000,0.0350000000,2.05000000,0.18288875,4.55000000,0.01431583,Mass,0.093000,735.4900,1371.00,0,<a refstr=OSBORN_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021MNRAS.502.4842O/abstract target=ref>Osborn et al. 2021</a>,G,5732.00,0.968000,0.997000,0.1400,[Fe/H],4.460000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,12h40m08.78s,190.0365636,-44d18m43.48s,-44.3120777,106.30700000,10.0900000,8.5020000,9.9103600,2021-02-05,2021-04,2021-02-11
HD 135694 b,HD 135694,1,1,1,Transit,2023,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=CROSSFIELD_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024arXiv241116836C/abstract target=ref>Crossfield et al. 2024</a>,15.92347556800,0.1246950000,2.85700000,0.25488491,,,,,71.8000,,0,<a refstr=CROSSFIELD_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024arXiv241116836C/abstract target=ref>Crossfield et al. 2024</a>,,5712.00,1.080000,1.020000,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,15h11m28.29s,227.8678636,+71d50m28.67s,71.8412965,73.87130000,9.0800000,7.5020000,8.9130700,2024-12-10,2024-11,2024-12-10
HD 1397 b,HD 1397,1,1,1,Transit,2018,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=NIELSEN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019A&A...623A.100N/abstract target=ref>Nielsen et al. 2019</a>,11.53533000000,0.1097000000,11.50043400,1.02600000,131.89945000,0.41500000,Mass,0.251000,356.0000,1228.30,0,<a refstr=NIELSEN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019A&A...623A.100N/abstract target=ref>Nielsen et al. 2019</a>,,5521.00,2.336000,1.324000,0.2900,[Fe/H],3.823000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,00h17m47.32s,4.4471631,-66d21m32.14s,-66.3589285,79.57020000,7.7900000,5.9880000,7.5933600,2019-07-19,2019-03,2019-07-25
HD 152843 b,HD 152843,1,1,2,Transit,2021,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=NICHOLSON_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024MNRAS.532.4632N/abstract target=ref>Nicholson et al. 2024</a>,11.62071000000,0.1049000000,3.05000000,0.27210324,9.82000000,0.03089718,Mass,0.046000,265.4000,,0,<a refstr=NICHOLSON_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024MNRAS.532.4632N/abstract target=ref>Nicholson et al. 2024</a>,,6310.00,1.430000,1.150000,-0.1600,[Fe/H],4.190000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,16h55m08.37s,253.7848853,+20d29m29.49s,20.4915240,107.89800000,8.8550000,7.6290000,8.7641200,2025-11-20,2024-08,2025-11-20
HD 152843 c,HD 152843,1,1,2,Transit,2021,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=NICHOLSON_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024MNRAS.532.4632N/abstract target=ref>Nicholson et al. 2024</a>,19.50210400000,0.1482000000,5.94000000,0.52993222,9.67000000,0.03042522,Mass,0.074000,133.1000,,0,<a refstr=NICHOLSON_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024MNRAS.532.4632N/abstract target=ref>Nicholson et al. 2024</a>,,6310.00,1.430000,1.150000,-0.1600,[Fe/H],4.190000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,16h55m08.37s,253.7848853,+20d29m29.49s,20.4915240,107.89800000,8.8550000,7.6290000,8.7641200,2025-11-20,2024-08,2025-11-20
HD 15337 b,HD 15337,1,1,2,Transit,2019,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=ROS_AMP_AACUTE_RIO_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024A&A...686A.282R/abstract target=ref>Ros&aacute;rio et al. 2024</a>,4.75598040000,,1.77000000,0.15790910,6.51900000,0.02051107,Mass,0.058000,,,0,<a refstr=ROS_AMP_AACUTE_RIO_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024A&A...686A.282R/abstract target=ref>Ros&aacute;rio et al. 2024</a>,,5131.00,0.855000,0.829000,0.0300,[Fe/H],4.480000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,02h27m28.29s,36.8678846,-27d38m10.02s,-27.6361171,44.81550000,9.1000000,7.0440000,8.8559800,2025-02-12,2024-06,2025-02-12
HD 15337 c,HD 15337,1,1,2,Transit,2019,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=ROS_AMP_AACUTE_RIO_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024A&A...686A.282R/abstract target=ref>Ros&aacute;rio et al. 2024</a>,17.18054600000,,2.52600000,0.22535501,6.79200000,0.02137002,Mass,0.096000,,,0,<a refstr=ROS_AMP_AACUTE_RIO_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024A&A...686A.282R/abstract target=ref>Ros&aacute;rio et al. 2024</a>,,5131.00,0.855000,0.829000,0.0300,[Fe/H],4.480000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,02h27m28.29s,36.8678846,-27d38m10.02s,-27.6361171,44.81550000,9.1000000,7.0440000,8.8559800,2025-02-12,2024-06,2025-02-12
HD 15906 b,HD 15906,1,1,2,Transit,2023,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=TUSON_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023MNRAS.523.3090T/abstract target=ref>Tuson et al. 2023</a>,10.92470900000,0.0900000000,2.24000000,0.19983976,,,,0.110000,33.1400,668.00,0,<a refstr=TUSON_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023MNRAS.523.3090T/abstract target=ref>Tuson et al. 2023</a>,K V,4757.00,0.762000,0.790000,0.0200,[Fe/H],4.490000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,02h33m05.10s,38.2712534,-10d21m07.84s,-10.3521780,45.56210000,9.7800000,7.4590000,9.4772800,2023-06-27,2023-08,2023-06-27
HD 15906 c,HD 15906,1,1,2,Transit,2023,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=TUSON_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023MNRAS.523.3090T/abstract target=ref>Tuson et al. 2023</a>,21.58329800000,0.1410000000,2.93000000,0.26139754,,,,0.040000,13.3700,532.00,0,<a refstr=TUSON_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023MNRAS.523.3090T/abstract target=ref>Tuson et al. 2023</a>,K V,4757.00,0.762000,0.790000,0.0200,[Fe/H],4.490000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,02h33m05.10s,38.2712534,-10d21m07.84s,-10.3521780,45.56210000,9.7800000,7.4590000,9.4772800,2023-06-27,2023-08,2023-06-27
HD 183579 b,HD 183579,1,1,1,Transit,2021,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=BONFANTI_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023A&A...671L...8B/abstract target=ref>Bonfanti et al. 2023</a>,17.47129100000,0.1322000000,3.49000000,0.31135748,20.40000000,0.06418558,Mass,0.061000,,752.00,0,<a refstr=BONFANTI_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023A&A...671L...8B/abstract target=ref>Bonfanti et al. 2023</a>,,5784.00,0.960000,0.996000,-0.0380,[Fe/H],4.450000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h33m08.79s,293.2866147,-54d31m57.82s,-54.5327284,57.26510000,8.6700000,7.1500000,8.5154900,2024-08-29,2023-03,2024-08-29
HD 18599 b,HD 18599,1,2,1,Transit,2022,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=DESIDERA_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv221007933D/abstract target=ref>Desidera et al. 2022</a>,4.13743540000,0.0480000000,2.60000000,0.23195686,24.10000000,0.07582708,Mass,0.340000,,,0,<a refstr=DESIDERA_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv221007933D/abstract target=ref>Desidera et al. 2022</a>,K2 V,5145.00,0.767000,0.863000,0.0000,[Fe/H],4.540000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,02h57m02.88s,44.2620144,-56d11m30.73s,-56.1918694,38.56530000,8.9900000,6.8830000,8.7311700,2022-11-07,2022-10,2022-11-07
HD 191939 b,HD 191939,1,1,6,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=ORELL_MIQUEL_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv221100667O/abstract target=ref>Orell-Miquel et al. 2022</a>,8.88032560000,0.0804000000,3.41000000,0.30422035,10.00000000,0.03146352,Mass,0.031000,100.0000,880.00,0,<a refstr=LUBIN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....163..101L/abstract target=ref>Lubin et al. 2022</a>,G9 V,5348.00,0.940000,0.810000,-0.1500,[Fe/H],4.300000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,20h08m06.15s,302.0256247,+66d51m01.09s,66.8503014,53.60890000,8.9700000,7.1800000,8.7747600,2022-11-14,2022-11,2022-11-14
HD 191939 c,HD 191939,1,1,6,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=ORELL_MIQUEL_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv221100667O/abstract target=ref>Orell-Miquel et al. 2022</a>,28.57974300000,0.1752000000,3.19500000,0.28503930,8.00000000,0.02517081,Mass,0.034000,21.0000,600.00,0,<a refstr=LUBIN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....163..101L/abstract target=ref>Lubin et al. 2022</a>,G9 V,5348.00,0.940000,0.810000,-0.1500,[Fe/H],4.300000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,20h08m06.15s,302.0256247,+66d51m01.09s,66.8503014,53.60890000,8.9700000,7.1800000,8.7747600,2022-11-14,2022-11,2022-11-14
HD 191939 d,HD 191939,1,1,6,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=ORELL_MIQUEL_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv221100667O/abstract target=ref>Orell-Miquel et al. 2022</a>,38.35303700000,0.2132000000,2.99500000,0.26719646,2.80000000,0.00880979,Mass,0.031000,14.3000,540.00,0,<a refstr=LUBIN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....163..101L/abstract target=ref>Lubin et al. 2022</a>,G9 V,5348.00,0.940000,0.810000,-0.1500,[Fe/H],4.300000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,20h08m06.15s,302.0256247,+66d51m01.09s,66.8503014,53.60890000,8.9700000,7.1800000,8.7747600,2022-11-14,2022-11,2022-11-14
HD 202772 A b,HD 202772 A,1,2,1,Transit,2019,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=WANG_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....157...51W/abstract target=ref>Wang et al. 2019</a>,3.30895800000,0.0520800000,17.31790500,1.54500000,323.23311000,1.01700000,Mass,0.038000,3440.0000,2132.00,0,<a refstr=WANG_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....157...51W/abstract target=ref>Wang et al. 2019</a>,,6272.00,2.591000,1.720000,0.3000,[Fe/H],3.848000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,21h18m47.90s,319.6995877,-26d36m58.95s,-26.6163743,161.49800000,8.3240000,6.9590000,8.2268800,2019-01-28,2019-02,2019-01-31
HD 20329 b,HD 20329,1,1,1,Transit,2022,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=MURGAS_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv221102547M/abstract target=ref>Murgas et al. 2022</a>,0.92611800000,0.0180000000,1.72000000,0.15344839,7.42000000,0.02334593,Mass,0.000000,3474.0000,2141.00,0,<a refstr=MURGAS_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv221102547M/abstract target=ref>Murgas et al. 2022</a>,,5596.00,1.130000,0.900000,-0.0700,[Fe/H],4.400000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,03h16m42.75s,49.1781240,+15d39m22.88s,15.6563542,63.67960000,8.7600000,7.1160000,8.5908900,2022-11-29,2022-11,2022-11-29
HD 207496 b,HD 207496,1,1,1,Transit,2023,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=BARROS_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023A&A...673A...4B/abstract target=ref>Barros et al. 2023</a>,6.44100800000,0.0629000000,2.25000000,0.20073190,6.10000000,0.01919275,Mass,0.231000,72.9000,743.00,0,<a refstr=BARROS_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023A&A...673A...4B/abstract target=ref>Barros et al. 2023</a>,K2.5 V,4819.00,0.769000,0.800000,0.0950,[Fe/H],4.507000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,21h54m52.36s,328.7181708,-77d20m19.69s,-77.3388025,23.60600000,8.2300000,5.9670000,7.9725500,2023-05-26,2023-05,2023-05-26
HD 207897 b,HD 207897,1,1,1,Transit,2021,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=POLANSKI_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024ApJS..272...32P/abstract target=ref>Polanski et al. 2024</a>,16.20166000000,0.1170000000,2.34302132,0.20903072,14.80000000,0.04656601,Mass,0.000000,,581.75,0,<a refstr=MACDOUGALL_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023AJ....166...33M/abstract target=ref>MacDougall et al. 2023</a>,,5106.00,0.782700,0.820800,-0.0300,[Fe/H],4.562000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,21h40m48.39s,325.2016451,+84d20m01.54s,84.3337613,28.29380000,8.3700000,6.3120000,8.1303700,2024-07-22,2024-06,2024-07-22
HD 213885 b,HD 213885,1,1,2,Transit,2019,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=ESPINOZA_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020MNRAS.491.2982E/abstract target=ref>Espinoza et al. 2020</a>,1.00803500000,0.0201200000,1.74500000,0.15567847,8.83000000,0.02778215,Mass,0.000000,,2128.00,0,<a refstr=ESPINOZA_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020MNRAS.491.2982E/abstract target=ref>Espinoza et al. 2020</a>,G,5978.00,1.101100,1.068000,-0.0400,[Fe/H],4.382700,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,22h35m56.09s,338.9837166,-59d51m53.38s,-59.8648290,48.08830000,7.9500000,6.4190000,7.8017300,2019-12-02,2020-01,2019-12-05
HD 21520 b,HD 21520,1,1,1,Transit,2024,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=NIES_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024MNRAS.tmp.2039N/abstract target=ref>Nies et al. 2024</a>,25.12920000000,0.1726000000,2.69700000,0.24061064,17.70000000,0.05569043,Mass,0.000000,,637.00,0,<a refstr=NIES_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024MNRAS.tmp.2039N/abstract target=ref>Nies et al. 2024</a>,,5871.00,1.044000,1.090000,0.0490,[Fe/H],4.420000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,03h26m33.68s,51.6403449,-43d36m49.19s,-43.6136649,79.20800000,9.1700000,7.7070000,9.0179600,2024-09-13,2024-09,2024-09-13
HD 21749 c,GJ 143,1,1,2,Transit,2019,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=DRAGOMIR_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJ...875L...7D/abstract target=ref>Dragomir et al. 2019</a>,7.78993000000,0.0695000000,0.89200000,0.07957891,3.70000000,0.01164144,Mass,,,701.00,0,<a refstr=DRAGOMIR_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJ...875L...7D/abstract target=ref>Dragomir et al. 2019</a>,K4.5,4640.00,0.695000,0.730000,0.0030,[Fe/H],4.613000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,03h27m00.05s,51.7501882,-63d30m00.60s,-63.5001660,16.32000000,8.0800000,5.3750000,7.6790600,2019-04-22,2019-04,2019-04-25
HD 219666 b,HD 219666,1,1,1,Transit,2018,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=MURPHY_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025AJ....169..286M/abstract target=ref>Murphy et al. 2025</a>,6.03446800000,,4.89800000,0.43700000,17.60000000,0.05500000,Mass,0.050000,,1076.00,0,<a refstr=MURPHY_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025AJ....169..286M/abstract target=ref>Murphy et al. 2025</a>,,5540.00,1.059000,1.020000,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,23h18m14.22s,349.5592665,-56d54m14.35s,-56.9039857,94.17190000,9.8090000,8.1580000,9.6495600,2025-06-04,2025-06,2025-06-04
HD 221416 b,HD 221416,1,1,1,Transit,2019,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=HUBER_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....157..245H/abstract target=ref>Huber et al. 2019</a>,14.27670000000,0.1228000000,9.17000000,0.83600000,60.50000000,0.19000000,Mass,0.115000,,,0,<a refstr=HUBER_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....157..245H/abstract target=ref>Huber et al. 2019</a>,,5080.00,2.943000,1.212000,-0.0800,[Fe/H],3.584000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,23h32m07.96s,353.0331863,-21d48m04.32s,-21.8012007,95.54830000,8.1500000,6.0430000,7.9077600,2019-04-16,2019-06,2019-04-18
HD 22946 d,HD 22946,1,1,3,Transit,2023,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=GARAI_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023A&A...674A..44G/abstract target=ref>Garai et al. 2023</a>,47.42489000000,0.2958000000,2.60700000,0.23258136,26.57000000,0.08359857,Mass,,18.5610,546.00,0,<a refstr=GARAI_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023A&A...674A..44G/abstract target=ref>Garai et al. 2023</a>,,6169.00,1.117000,1.098000,-0.0800,[Fe/H],4.470000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,03h39m16.69s,54.8195380,-42d45m46.90s,-42.7630276,62.77920000,8.2700010,6.9810000,8.1281000,2023-07-10,2023-06,2023-07-10
HD 23472 b,HD 23472,1,1,5,Transit,2019,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=BARROS_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220913345B/abstract target=ref>Barros et al. 2022</a>,17.66708700000,0.1162000000,2.00000000,0.17842836,8.32000000,0.02617765,Mass,0.072000,16.0000,543.00,0,<a refstr=BARROS_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220913345B/abstract target=ref>Barros et al. 2022</a>,K4 V,4684.00,0.710000,0.670000,-0.2000,[Fe/H],4.530000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,03h41m50.17s,55.4590314,-62d46m02.16s,-62.7672667,39.03410000,9.7300000,7.2070000,9.3847600,2022-10-03,2022-09,2022-10-03
HD 23472 c,HD 23472,1,1,5,Transit,2019,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=BARROS_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220913345B/abstract target=ref>Barros et al. 2022</a>,29.79749000000,0.1646000000,1.87000000,0.16683051,3.41000000,0.01072906,Mass,0.063000,7.9600,467.00,0,<a refstr=BARROS_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220913345B/abstract target=ref>Barros et al. 2022</a>,K4 V,4684.00,0.710000,0.670000,-0.2000,[Fe/H],4.530000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,03h41m50.17s,55.4590314,-62d46m02.16s,-62.7672667,39.03410000,9.7300000,7.2070000,9.3847600,2022-10-03,2022-09,2022-10-03
HD 23472 d,HD 23472,1,1,5,Transit,2022,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=BARROS_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220913345B/abstract target=ref>Barros et al. 2022</a>,3.97664000000,0.0429800000,0.75000000,0.06691063,0.55000000,0.00173049,Mass,0.070000,117.0000,909.00,0,<a refstr=BARROS_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220913345B/abstract target=ref>Barros et al. 2022</a>,K4 V,4684.00,0.710000,0.670000,-0.2000,[Fe/H],4.530000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,03h41m50.17s,55.4590314,-62d46m02.16s,-62.7672667,39.03410000,9.7300000,7.2070000,9.3847600,2022-10-03,2022-09,2022-10-03
