# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Fri Dec 12 06:38:26 2025
#
# CONSTRAINT:  where (default_flag >0
# CONSTRAINT:  and disc_facility like '%Kepler%')
#
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN default_flag:   Default Parameter Set
# COLUMN sy_snum:        Number of Stars
# COLUMN sy_pnum:        Number of Planets
# COLUMN discoverymethod: Discovery Method
# COLUMN disc_year:      Discovery Year
# COLUMN disc_facility:  Discovery Facility
# COLUMN soltype:        Solution Type
# COLUMN pl_controv_flag: Controversial Flag
# COLUMN pl_refname:     Planetary Parameter Reference
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au]
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_radj:        Planet Radius [Jupiter Radius]
# COLUMN pl_bmasse:      Planet Mass or Mass*sin(i) [Earth Mass]
# COLUMN pl_bmassj:      Planet Mass or Mass*sin(i) [Jupiter Mass]
# COLUMN pl_bmassprov:   Planet Mass or Mass*sin(i) Provenance
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_insol:       Insolation Flux [Earth Flux]
# COLUMN pl_eqt:         Equilibrium Temperature [K]
# COLUMN ttv_flag:       Data show Transit Timing Variations
# COLUMN st_refname:     Stellar Parameter Reference
# COLUMN st_spectype:    Spectral Type
# COLUMN st_teff:        Stellar Effective Temperature [K]
# COLUMN st_rad:         Stellar Radius [Solar Radius]
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_met:         Stellar Metallicity [dex]
# COLUMN st_metratio:    Stellar Metallicity Ratio
# COLUMN st_logg:        Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN sy_refname:     System Parameter Reference
# COLUMN rastr:          RA [sexagesimal]
# COLUMN ra:             RA [deg]
# COLUMN decstr:         Dec [sexagesimal]
# COLUMN dec:            Dec [deg]
# COLUMN sy_dist:        Distance [pc]
# COLUMN sy_vmag:        V (Johnson) Magnitude
# COLUMN sy_kmag:        Ks (2MASS) Magnitude
# COLUMN sy_gaiamag:     Gaia Magnitude
# COLUMN rowupdate:      Date of Last Update
# COLUMN pl_pubdate:     Planetary Parameter Reference Publication Date
# COLUMN releasedate:    Release Date
#
pl_name,hostname,default_flag,sy_snum,sy_pnum,discoverymethod,disc_year,disc_facility,soltype,pl_controv_flag,pl_refname,pl_orbper,pl_orbsmax,pl_rade,pl_radj,pl_bmasse,pl_bmassj,pl_bmassprov,pl_orbeccen,pl_insol,pl_eqt,ttv_flag,st_refname,st_spectype,st_teff,st_rad,st_mass,st_met,st_metratio,st_logg,sy_refname,rastr,ra,decstr,dec,sy_dist,sy_vmag,sy_kmag,sy_gaiamag,rowupdate,pl_pubdate,releasedate
KOI-1833 d,Kepler-968,1,1,3,Transit,2021,Kepler,Published Confirmed,0,<a refstr=JONTOF_HUTTER_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....161..246J/abstract target=ref>Jontof-Hutter et al. 2021</a>,7.68500000000,,2.58000000,0.23017258,11.02000000,0.03467280,Mass,,,613.00,0,<a refstr=JONTOF_HUTTER_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....161..246J/abstract target=ref>Jontof-Hutter et al. 2021</a>,,4413.00,0.667000,0.681000,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h02m24.62s,285.6025889,+50d06m43.34s,50.1120401,290.32400000,14.6260000,11.8310000,14.2499000,2021-06-11,2021-05,2021-06-11
KOI-1843.03,Kepler-974,1,1,2,Transit,2013,Kepler,Published Confirmed,0,<a refstr=RAPPAPORT_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013ApJ...773L..15R/abstract target=ref>Rappaport et al. 2013</a>,0.17689130000,,0.61000000,0.05442065,8.00000000,0.02517081,Mass,,,,0,<a refstr=RAPPAPORT_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013ApJ...773L..15R/abstract target=ref>Rappaport et al. 2013</a>,,3584.00,0.450000,0.460000,0.0000,[Fe/H],4.800000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h00m03.15s,285.0131082,+40d13m15.44s,40.2209547,134.31100000,15.2950000,11.0560000,14.4126000,2025-03-08,2013-08,2025-03-08
KOI-217 b,KOI-217,1,1,1,Transit,2010,Kepler,Published Confirmed,0,<a refstr=HOWELL_ET_AL__2010 href=https://ui.adsabs.harvard.edu/abs/2010arXiv1010.4106H/abstract target=ref> Howell et al. 2010 </a>,3.90512000000,0.0477000000,12.44200000,1.11000000,,,,0.000000,,,1,<a refstr=HOWELL_ET_AL__2010 href=https://ui.adsabs.harvard.edu/abs/2010arXiv1010.4106H/abstract target=ref> Howell et al. 2010 </a>,,5545.00,0.860000,0.950000,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h39m27.71s,294.8654667,+46d17m08.93s,46.2858128,914.69900000,15.2570000,13.4690000,15.1013000,2014-05-14,2010-12,2014-05-14
KOI-2513.01,KOI-2513,1,1,1,Transit,2023,Kepler,Published Confirmed,0,<a refstr=CA_NTILDE_AS_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023ApJS..265...50C/abstract target=ref>Ca&ntilde;as et al. 2023</a>,19.00547000000,0.5000000000,2.80224517,0.25000000,7310.05336100,23.00000000,Mass,0.360000,,,0,<a refstr=CA_NTILDE_AS_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023ApJS..265...50C/abstract target=ref>Ca&ntilde;as et al. 2023</a>,,5900.00,1.200000,0.910000,-0.3700,[Fe/H],4.300000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h34m40.53s,293.6688776,+46d22m45.24s,46.3792321,1369.87000000,14.9130000,13.3670000,14.8090000,2024-04-15,2023-04,2024-04-15
KOI-3503 b,KOI-3503,1,1,2,Transit,2021,Kepler,Published Confirmed,0,<a refstr=JONTOF_HUTTER_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....161..246J/abstract target=ref>Jontof-Hutter et al. 2021</a>,21.18500000000,,1.19000000,0.10616487,9.20000000,0.02894644,Mass,,,785.00,1,<a refstr=JONTOF_HUTTER_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....161..246J/abstract target=ref>Jontof-Hutter et al. 2021</a>,,6001.00,1.255000,0.858000,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h32m36.18s,293.1507654,+41d43m44.95s,41.7291532,887.06400000,13.8310000,12.4830000,13.7744000,2021-06-11,2021-05,2021-06-11
KOI-3503 c,KOI-3503,1,1,2,Transit,2021,Kepler,Published Confirmed,0,<a refstr=JONTOF_HUTTER_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....161..246J/abstract target=ref>Jontof-Hutter et al. 2021</a>,31.82800000000,,1.21000000,0.10794916,10.36000000,0.03259621,Mass,,,686.00,1,<a refstr=JONTOF_HUTTER_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....161..246J/abstract target=ref>Jontof-Hutter et al. 2021</a>,,6001.00,1.255000,0.858000,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h32m36.18s,293.1507654,+41d43m44.95s,41.7291532,887.06400000,13.8310000,12.4830000,13.7744000,2021-06-11,2021-05,2021-06-11
KOI-351 b,KOI-351,1,1,8,Transit,2013,Kepler,Published Confirmed,0,<a refstr=CABRERA_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...781...18C/abstract target=ref> Cabrera et al. 2014 </a>,7.00815100000,0.0740000000,1.31000000,0.11700000,,,,,,,0,<a refstr=CABRERA_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...781...18C/abstract target=ref> Cabrera et al. 2014 </a>,,6080.00,1.200000,1.200000,-0.1200,[M/H],4.400000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,18h57m44.03s,284.4334642,+49d18m18.45s,49.3051239,848.25400000,13.8830000,12.4820000,13.7397000,2014-05-14,2014-01,2014-05-14
KOI-351 c,KOI-351,1,1,8,Transit,2013,Kepler,Published Confirmed,0,<a refstr=CABRERA_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...781...18C/abstract target=ref> Cabrera et al. 2014 </a>,8.71937500000,0.0890000000,1.19000000,0.10600000,,,,,,,0,<a refstr=CABRERA_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...781...18C/abstract target=ref> Cabrera et al. 2014 </a>,,6080.00,1.200000,1.200000,-0.1200,[M/H],4.400000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,18h57m44.03s,284.4334642,+49d18m18.45s,49.3051239,848.25400000,13.8830000,12.4820000,13.7397000,2014-05-14,2014-01,2014-05-14
KOI-351 d,KOI-351,1,1,8,Transit,2013,Kepler,Published Confirmed,0,<a refstr=CABRERA_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...781...18C/abstract target=ref> Cabrera et al. 2014 </a>,59.73667000000,0.3200000000,2.87000000,0.25600000,,,,,,,0,<a refstr=CABRERA_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...781...18C/abstract target=ref> Cabrera et al. 2014 </a>,,6080.00,1.200000,1.200000,-0.1200,[M/H],4.400000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,18h57m44.03s,284.4334642,+49d18m18.45s,49.3051239,848.25400000,13.8830000,12.4820000,13.7397000,2014-05-14,2014-01,2014-05-14
KOI-351 e,KOI-351,1,1,8,Transit,2013,Kepler,Published Confirmed,0,<a refstr=CABRERA_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...781...18C/abstract target=ref> Cabrera et al. 2014 </a>,91.93913000000,0.4200000000,2.66000000,0.23700000,,,,,,,0,<a refstr=CABRERA_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...781...18C/abstract target=ref> Cabrera et al. 2014 </a>,,6080.00,1.200000,1.200000,-0.1200,[M/H],4.400000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,18h57m44.03s,284.4334642,+49d18m18.45s,49.3051239,848.25400000,13.8830000,12.4820000,13.7397000,2014-05-14,2014-01,2014-05-14
KOI-351 f,KOI-351,1,1,8,Transit,2013,Kepler,Published Confirmed,0,<a refstr=CABRERA_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...781...18C/abstract target=ref> Cabrera et al. 2014 </a>,124.91440000000,0.4800000000,2.88000000,0.25700000,,,,,,,0,<a refstr=CABRERA_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...781...18C/abstract target=ref> Cabrera et al. 2014 </a>,,6080.00,1.200000,1.200000,-0.1200,[M/H],4.400000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,18h57m44.03s,284.4334642,+49d18m18.45s,49.3051239,848.25400000,13.8830000,12.4820000,13.7397000,2014-05-14,2014-01,2014-05-14
KOI-351 g,KOI-351,1,1,8,Transit,2013,Kepler,Published Confirmed,0,<a refstr=SHAW_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025AJ....170..146S/abstract target=ref>Shaw et al. 2025</a>,210.73514000000,,,,15.00000000,0.04719528,Mass,0.029200,,,1,<a refstr=SHAW_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025AJ....170..146S/abstract target=ref>Shaw et al. 2025</a>,,,,1.242000,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,18h57m44.03s,284.4334642,+49d18m18.45s,49.3051239,848.25400000,13.8830000,12.4820000,13.7397000,2025-10-02,2025-09,2025-10-02
KOI-351 h,KOI-351,1,1,8,Transit,2013,Kepler,Published Confirmed,0,<a refstr=SHAW_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025AJ....170..146S/abstract target=ref>Shaw et al. 2025</a>,331.60296000000,,,,203.00000000,0.63870943,Mass,0.027600,,,1,<a refstr=SHAW_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025AJ....170..146S/abstract target=ref>Shaw et al. 2025</a>,,,,1.242000,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,18h57m44.03s,284.4334642,+49d18m18.45s,49.3051239,848.25400000,13.8830000,12.4820000,13.7397000,2025-10-02,2025-09,2025-10-02
KOI-3680 b,KOI-3680,1,1,1,Transit,2018,Kepler,Published Confirmed,0,<a refstr=H_EACUTE_BRARD_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019A&A...623A.104H/abstract target=ref>H&eacute;brard et al. 2019</a>,141.24167100000,0.5340000000,11.09691000,0.99000000,613.41190000,1.93000000,Mass,0.496000,,347.00,0,<a refstr=H_EACUTE_BRARD_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019A&A...623A.104H/abstract target=ref>H&eacute;brard et al. 2019</a>,,5830.00,0.960000,1.010000,0.1600,[Fe/H],4.473000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h33m07.57s,293.2815266,+45d18m34.77s,45.3096572,921.98600000,14.6160000,13.1010000,14.5027000,2018-12-03,2019-03,2018-12-06
KOI-4777.01,KOI-4777,1,1,1,Transit,2022,Kepler,Published Confirmed,0,<a refstr=CA_NTILDE_AS_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....163....3C/abstract target=ref>Ca&ntilde;as et al. 2022</a>,0.41200000000,0.0080000000,0.51000000,0.04549923,99.20000000,0.31211810,Mass,0.000000,320.0000,1180.00,0,<a refstr=CA_NTILDE_AS_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....163....3C/abstract target=ref>Ca&ntilde;as et al. 2022</a>,,3515.00,0.400000,0.410000,0.1000,[Fe/H],4.770000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h09m02.92s,287.2621474,+42d01m56.01s,42.0322257,172.24500000,16.4130000,12.4490000,15.8525000,2022-01-10,2022-01,2022-01-10
KOI-4978 b,KOI-4978,1,1,1,Transit,2024,Kepler,Published Confirmed,0,<a refstr=WANG_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024MNRAS.tmp.2144W/abstract target=ref>Wang et al. 2024</a>,0.94196700000,,0.70000000,0.06244992,,,,,,,0,<a refstr=WANG_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024MNRAS.tmp.2144W/abstract target=ref>Wang et al. 2024</a>,G,5050.28,0.966000,0.859000,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h06m21.78s,286.5907635,+38d33m29.88s,38.5582993,936.34100000,15.6330000,13.5070000,15.2477000,2024-10-14,2024-11,2024-10-14
KOI-55 b,KOI-55,1,1,2,Orbital Brightness Modulation,2011,Kepler,Published Confirmed,1,<a refstr=CHARPINET_ET_AL__2011 href=https://ui.adsabs.harvard.edu/abs/2011Natur.480..496C/abstract target=ref> Charpinet et al. 2011 </a>,0.24010400000,0.0060000000,0.75900000,0.06770000,0.44000000,0.00140000,Mass,,,,0,<a refstr=CHARPINET_ET_AL__2011 href=https://ui.adsabs.harvard.edu/abs/2011Natur.480..496C/abstract target=ref> Charpinet et al. 2011 </a>,B,27730.00,0.203000,0.496000,,,5.520000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h45m25.48s,296.3561853,+41d05m33.83s,41.0927315,1231.02000000,15.1540000,15.4950000,14.9062000,2014-05-14,2011-12,2014-05-14
KOI-55 c,KOI-55,1,1,2,Orbital Brightness Modulation,2011,Kepler,Published Confirmed,1,<a refstr=CHARPINET_ET_AL__2011 href=https://ui.adsabs.harvard.edu/abs/2011Natur.480..496C/abstract target=ref> Charpinet et al. 2011 </a>,0.34288700000,0.0076000000,0.86700000,0.07730000,0.65500000,0.00210000,Mass,,,,0,<a refstr=CHARPINET_ET_AL__2011 href=https://ui.adsabs.harvard.edu/abs/2011Natur.480..496C/abstract target=ref> Charpinet et al. 2011 </a>,B,27730.00,0.203000,0.496000,,,5.520000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h45m25.48s,296.3561853,+41d05m33.83s,41.0927315,1231.02000000,15.1540000,15.4950000,14.9062000,2014-05-14,2011-12,2014-05-14
KOI-7368 b,KOI-7368,1,1,1,Transit,2022,Kepler,Published Confirmed,0,<a refstr=BOUMA_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220501112B/abstract target=ref>Bouma et al. 2022</a>,6.84303440000,,2.22000000,0.19800000,,,,,,,0,<a refstr=BOUMA_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220501112B/abstract target=ref>Bouma et al. 2022</a>,,5241.00,0.874000,0.879000,,,4.499000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h35m47.43s,293.9476365,+48d03m54.93s,48.0652589,264.99500000,12.9690000,10.7940000,12.8094000,2022-10-10,2022-05,2022-10-10
KOI-7913 b,KOI-7913 A,1,2,1,Transit,2022,Kepler,Published Confirmed,0,<a refstr=BOUMA_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220501112B/abstract target=ref>Bouma et al. 2022</a>,24.27855300000,,2.34000000,0.20900000,,,,,,,0,<a refstr=BOUMA_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220501112B/abstract target=ref>Bouma et al. 2022</a>,K6 V,4324.00,0.788000,0.760000,-0.0600,[Fe/H],4.523000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h06m59.65s,286.7485252,+45d09m31.40s,45.1587234,271.27700000,14.2300000,11.2120000,14.2239000,2022-10-10,2022-05,2022-10-10
KOI-94 b,KOI-94,1,2,4,Transit,2013,Kepler,Published Confirmed,0,<a refstr=WEISS_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013ApJ...768...14W/abstract target=ref> Weiss et al. 2013 </a>,3.74320800000,0.0511900000,1.71000000,0.15300000,10.50000000,0.03300000,Mass,0.250000,,1486.00,0,<a refstr=WEISS_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013ApJ...768...14W/abstract target=ref> Weiss et al. 2013 </a>,,6182.00,1.520000,1.277000,0.0228,[Fe/H],4.181000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h49m19.94s,297.3330716,+41d53m28.03s,41.8911186,477.05200000,12.3140000,10.9260000,12.1882000,2014-05-14,2013-05,2014-05-14
KOI-94 c,KOI-94,1,2,4,Transit,2013,Kepler,Published Confirmed,0,<a refstr=WEISS_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013ApJ...768...14W/abstract target=ref> Weiss et al. 2013 </a>,10.42364800000,0.1013000000,4.32000000,0.38500000,15.60000000,0.04900000,Mass,0.430000,,1012.00,1,<a refstr=WEISS_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013ApJ...768...14W/abstract target=ref> Weiss et al. 2013 </a>,,6182.00,1.520000,1.277000,0.0228,[Fe/H],4.181000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h49m19.94s,297.3330716,+41d53m28.03s,41.8911186,477.05200000,12.3140000,10.9260000,12.1882000,2014-05-14,2013-05,2014-05-14
KOI-94 d,KOI-94,1,2,4,Transit,2013,Kepler,Published Confirmed,0,<a refstr=WEISS_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013ApJ...768...14W/abstract target=ref> Weiss et al. 2013 </a>,22.34298900000,0.1684000000,11.27000000,1.00500000,106.00000000,0.33400000,Mass,0.022000,,806.00,1,<a refstr=WEISS_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013ApJ...768...14W/abstract target=ref> Weiss et al. 2013 </a>,,6182.00,1.520000,1.277000,0.0228,[Fe/H],4.181000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h49m19.94s,297.3330716,+41d53m28.03s,41.8911186,477.05200000,12.3140000,10.9260000,12.1882000,2014-05-14,2013-05,2014-05-14
KOI-94 e,KOI-94,1,2,4,Transit,2013,Kepler,Published Confirmed,0,<a refstr=WEISS_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013ApJ...768...14W/abstract target=ref> Weiss et al. 2013 </a>,54.32031000000,0.3046000000,6.56000000,0.58500000,35.00000000,0.11000000,Mass,0.019000,,584.00,1,<a refstr=WEISS_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013ApJ...768...14W/abstract target=ref> Weiss et al. 2013 </a>,,6182.00,1.520000,1.277000,0.0228,[Fe/H],4.181000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h49m19.94s,297.3330716,+41d53m28.03s,41.8911186,477.05200000,12.3140000,10.9260000,12.1882000,2014-05-14,2013-05,2014-05-14
KOI-984 b,KOI-984,1,1,2,Transit,2022,Kepler,Published Confirmed,0,<a refstr=SUN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022MNRAS.512.4604S/abstract target=ref>Sun et al. 2022</a>,4.28817850000,0.0504000000,4.30000000,0.38362097,,,,0.120000,,1022.00,1,<a refstr=SUN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022MNRAS.512.4604S/abstract target=ref>Sun et al. 2022</a>,,5295.00,0.818000,0.928000,0.1200,[Fe/H],4.540000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h24m11.75s,291.0489438,+36d50m24.28s,36.8400772,252.66700000,12.7950000,10.0160000,,2022-07-12,2022-05,2022-07-12
KOI-984 c,KOI-984,1,1,2,Transit Timing Variations,2022,Kepler,Published Confirmed,0,<a refstr=SUN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022MNRAS.512.4604S/abstract target=ref>Sun et al. 2022</a>,21.51200000000,0.1467000000,,,209.80000000,0.66010462,Mass,0.380000,,597.00,0,<a refstr=SUN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022MNRAS.512.4604S/abstract target=ref>Sun et al. 2022</a>,,5295.00,0.818000,0.928000,0.1200,[Fe/H],4.540000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h24m11.75s,291.0489438,+36d50m24.28s,36.8400772,252.66700000,12.7950000,10.0160000,,2022-07-12,2022-05,2022-07-12
Kepler-10 b,Kepler-10,1,1,3,Transit,2011,Kepler,Published Confirmed,0,<a refstr=BONOMO_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025A&A...696A.233B/abstract target=ref>Bonomo et al. 2025</a>,0.83749070000,0.0168500000,1.47000000,0.13114484,3.24000000,0.01019418,Mass,0.000000,,2188.00,0,<a refstr=DUMUSQUE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...789..154D/abstract target=ref> Dumusque et al. 2014</a>,,5708.00,1.065000,0.910000,-0.1500,[Fe/H],4.344000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h02m43.03s,285.6792980,+50d14m29.34s,50.2414842,185.50600000,11.0430000,9.4960000,10.9191000,2025-06-11,2025-04,2025-06-11
Kepler-10 c,Kepler-10,1,1,3,Transit,2011,Kepler,Published Confirmed,0,<a refstr=BONOMO_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025A&A...696A.233B/abstract target=ref>Bonomo et al. 2025</a>,45.29430100000,0.2410000000,2.35500000,0.21009939,11.29000000,0.03552231,Mass,0.136000,,579.00,1,<a refstr=DUMUSQUE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...789..154D/abstract target=ref> Dumusque et al. 2014</a>,,5708.00,1.065000,0.910000,-0.1500,[Fe/H],4.344000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h02m43.03s,285.6792980,+50d14m29.34s,50.2414842,185.50600000,11.0430000,9.4960000,10.9191000,2025-06-11,2025-04,2025-06-11
Kepler-100 b,Kepler-100,1,1,4,Transit,2014,Kepler,Published Confirmed,0,<a refstr=BRINKMAN_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025AJ....170..109B/abstract target=ref>Brinkman et al. 2025</a>,6.88734000000,,1.34000000,0.11954700,4.01000000,0.01261687,Mass,,,,0,<a refstr=BRINKMAN_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025AJ....170..109B/abstract target=ref>Brinkman et al. 2025</a>,,5837.00,1.510000,1.130000,0.1000,[Fe/H],4.100000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h25m32.67s,291.3861294,+41d59m24.50s,41.9901394,304.64500000,11.0550000,9.7680000,11.1293000,2025-08-07,2025-08,2025-08-07
Kepler-100 c,Kepler-100,1,1,4,Transit,2014,Kepler,Published Confirmed,0,<a refstr=MARCY_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJS..210...20M/abstract target=ref> Marcy et al. 2014 </a>,12.81590000000,,2.20000000,0.19600000,7.05000000,0.02218167,Mass,,,,0,<a refstr=MARCY_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJS..210...20M/abstract target=ref> Marcy et al. 2014 </a>,,5825.00,1.490000,1.080000,0.0200,[Fe/H],4.125000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h25m32.67s,291.3861294,+41d59m24.50s,41.9901394,304.64500000,11.0550000,9.7680000,11.1293000,2016-10-12,2014-02,2016-10-13
